"","id","species","date","total_mgdmper_ind_per_species_per_date","prey_taxon","X","loc","sample","method","length_mm","total","notes","number","prey_mg_dm","mg_diet_dm"
"968",1054,"spotfin",2017-06-13,0.72,"chiro_p",54,"above","foregut","dissection",44,2,NA,0,0.85,0
"969",1054,"spotfin",2017-06-13,0.72,"terr_hymen",54,"above","foregut","dissection",44,2,NA,1,0.71,0.71
"970",1054,"spotfin",2017-06-13,0.72,"unk_ins",54,"above","foregut","dissection",44,2,NA,0,0.71,0
"971",1054,"spotfin",2017-06-13,0.72,"sciaridae",54,"above","foregut","dissection",44,2,NA,0,0.71,0
"972",1054,"spotfin",2017-06-13,0.72,"coleo_ad",54,"above","foregut","dissection",44,2,NA,0,0.71,0
"973",1055,"spotfin",2017-06-13,1.3,"mayfly",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"974",1055,"spotfin",2017-06-13,1.3,"chiro_a",55,"above","foregut","dissection",49,28,NA,0,0.99,0
"975",1055,"spotfin",2017-06-13,1.3,"terr_hemip",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"976",1055,"spotfin",2017-06-13,1.3,"chiro_l",55,"above","foregut","dissection",49,28,NA,1,1.04,1.04
"977",1055,"spotfin",2017-06-13,1.3,"copepod",55,"above","foregut","dissection",49,28,NA,0,0.42,0
"978",1055,"spotfin",2017-06-13,1.3,"coleo_l",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"979",1055,"spotfin",2017-06-13,1.3,"ostracod",55,"above","foregut","dissection",49,28,NA,0,0.355,0
"980",1055,"spotfin",2017-06-13,1.3,"seed",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"981",1055,"spotfin",2017-06-13,1.3,"sciaridae",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"982",1055,"spotfin",2017-06-13,1.3,"zoop",55,"above","foregut","dissection",49,28,NA,0,0.001,0
"983",1055,"spotfin",2017-06-13,1.3,"chiro_p",55,"above","foregut","dissection",49,28,NA,0,0.85,0
"984",1055,"spotfin",2017-06-13,1.3,"coleo_ad",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"985",1055,"spotfin",2017-06-13,1.3,"springtail",55,"above","foregut","dissection",49,28,NA,0,0.42,0
"986",1055,"spotfin",2017-06-13,1.3,"terr_hymen",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"987",1055,"spotfin",2017-06-13,1.3,"corixid",55,"above","foregut","dissection",49,28,NA,26,0.01,0.26
"988",1055,"spotfin",2017-06-13,1.3,"fish_yoy",55,"above","foregut","dissection",49,28,NA,0,900,0
"989",1055,"spotfin",2017-06-13,1.3,"spider",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"990",1055,"spotfin",2017-06-13,1.3,"unk_ins",55,"above","foregut","dissection",49,28,NA,0,0.71,0
"991",1056,"bluegill",2017-06-13,3.21,"seed",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"992",1056,"bluegill",2017-06-13,3.21,"terr_hemip",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"993",1056,"bluegill",2017-06-13,3.21,"zoop",56,"above","foregut","dissection",49,15,NA,0,0.001,0
"994",1056,"bluegill",2017-06-13,3.21,"mayfly",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"995",1056,"bluegill",2017-06-13,3.21,"chiro_a",56,"above","foregut","dissection",49,15,NA,0,0.99,0
"996",1056,"bluegill",2017-06-13,3.21,"ostracod",56,"above","foregut","dissection",49,15,NA,0,0.355,0
"997",1056,"bluegill",2017-06-13,3.21,"chiro_p",56,"above","foregut","dissection",49,15,NA,0,0.85,0
"998",1056,"bluegill",2017-06-13,3.21,"terr_hymen",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"999",1056,"bluegill",2017-06-13,3.21,"coleo_l",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"1000",1056,"bluegill",2017-06-13,3.21,"coleo_ad",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"1001",1056,"bluegill",2017-06-13,3.21,"fish_yoy",56,"above","foregut","dissection",49,15,NA,0,900,0
"1002",1056,"bluegill",2017-06-13,3.21,"spider",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"1003",1056,"bluegill",2017-06-13,3.21,"chiro_l",56,"above","foregut","dissection",49,15,NA,3,1.04,3.12
"1004",1056,"bluegill",2017-06-13,3.21,"unk_ins",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"1005",1056,"bluegill",2017-06-13,3.21,"corixid",56,"above","foregut","dissection",49,15,NA,9,0.01,0.09
"1006",1056,"bluegill",2017-06-13,3.21,"copepod",56,"above","foregut","dissection",49,15,NA,0,0.42,0
"1007",1056,"bluegill",2017-06-13,3.21,"sciaridae",56,"above","foregut","dissection",49,15,NA,0,0.71,0
"1008",1056,"bluegill",2017-06-13,3.21,"springtail",56,"above","foregut","dissection",49,15,NA,0,0.42,0
"1009",1057,"spotfin",2017-06-13,2.21,"terr_hemip",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1010",1057,"spotfin",2017-06-13,2.21,"ostracod",57,"above","foregut","dissection",46,17,NA,0,0.355,0
"1011",1057,"spotfin",2017-06-13,2.21,"seed",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1012",1057,"spotfin",2017-06-13,2.21,"fish_yoy",57,"above","foregut","dissection",46,17,NA,0,900,0
"1013",1057,"spotfin",2017-06-13,2.21,"chiro_a",57,"above","foregut","dissection",46,17,NA,0,0.99,0
"1014",1057,"spotfin",2017-06-13,2.21,"chiro_p",57,"above","foregut","dissection",46,17,NA,0,0.85,0
"1015",1057,"spotfin",2017-06-13,2.21,"sciaridae",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1016",1057,"spotfin",2017-06-13,2.21,"copepod",57,"above","foregut","dissection",46,17,NA,0,0.42,0
"1017",1057,"spotfin",2017-06-13,2.21,"coleo_l",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1018",1057,"spotfin",2017-06-13,2.21,"terr_hymen",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1019",1057,"spotfin",2017-06-13,2.21,"chiro_l",57,"above","foregut","dissection",46,17,NA,2,1.04,2.08
"1020",1057,"spotfin",2017-06-13,2.21,"unk_ins",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1021",1057,"spotfin",2017-06-13,2.21,"zoop",57,"above","foregut","dissection",46,17,NA,0,0.001,0
"1022",1057,"spotfin",2017-06-13,2.21,"mayfly",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1023",1057,"spotfin",2017-06-13,2.21,"corixid",57,"above","foregut","dissection",46,17,NA,13,0.01,0.13
"1024",1057,"spotfin",2017-06-13,2.21,"coleo_ad",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1025",1057,"spotfin",2017-06-13,2.21,"spider",57,"above","foregut","dissection",46,17,NA,0,0.71,0
"1026",1057,"spotfin",2017-06-13,2.21,"springtail",57,"above","foregut","dissection",46,17,NA,0,0.42,0
"1027",1058,"spotfin",2017-06-13,1.236,"chiro_a",58,"above","foregut","dissection",44,198,NA,0,0.99,0
"1028",1058,"spotfin",2017-06-13,1.236,"seed",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1029",1058,"spotfin",2017-06-13,1.236,"terr_hemip",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1030",1058,"spotfin",2017-06-13,1.236,"fish_yoy",58,"above","foregut","dissection",44,198,NA,0,900,0
"1031",1058,"spotfin",2017-06-13,1.236,"coleo_l",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1032",1058,"spotfin",2017-06-13,1.236,"ostracod",58,"above","foregut","dissection",44,198,NA,0,0.355,0
"1033",1058,"spotfin",2017-06-13,1.236,"sciaridae",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1034",1058,"spotfin",2017-06-13,1.236,"unk_ins",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1035",1058,"spotfin",2017-06-13,1.236,"springtail",58,"above","foregut","dissection",44,198,NA,0,0.42,0
"1036",1058,"spotfin",2017-06-13,1.236,"chiro_p",58,"above","foregut","dissection",44,198,NA,0,0.85,0
"1037",1058,"spotfin",2017-06-13,1.236,"terr_hymen",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1038",1058,"spotfin",2017-06-13,1.236,"chiro_l",58,"above","foregut","dissection",44,198,NA,1,1.04,1.04
"1039",1058,"spotfin",2017-06-13,1.236,"spider",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1040",1058,"spotfin",2017-06-13,1.236,"corixid",58,"above","foregut","dissection",44,198,NA,0,0.01,0
"1041",1058,"spotfin",2017-06-13,1.236,"copepod",58,"above","foregut","dissection",44,198,NA,0,0.42,0
"1042",1058,"spotfin",2017-06-13,1.236,"coleo_ad",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1043",1058,"spotfin",2017-06-13,1.236,"mayfly",58,"above","foregut","dissection",44,198,NA,0,0.71,0
"1044",1058,"spotfin",2017-06-13,1.236,"zoop",58,"above","foregut","dissection",44,198,NA,196,0.001,0.196
"1045",1059,"largemouth",2017-06-13,0.16,"chiro_a",59,"above","foregut","dissection",36,16,NA,0,0.99,0
"1046",1059,"largemouth",2017-06-13,0.16,"ostracod",59,"above","foregut","dissection",36,16,NA,0,0.355,0
"1047",1059,"largemouth",2017-06-13,0.16,"copepod",59,"above","foregut","dissection",36,16,NA,0,0.42,0
"1048",1059,"largemouth",2017-06-13,0.16,"terr_hemip",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1049",1059,"largemouth",2017-06-13,0.16,"coleo_l",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1050",1059,"largemouth",2017-06-13,0.16,"corixid",59,"above","foregut","dissection",36,16,NA,16,0.01,0.16
"1051",1059,"largemouth",2017-06-13,0.16,"sciaridae",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1052",1059,"largemouth",2017-06-13,0.16,"terr_hymen",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1053",1059,"largemouth",2017-06-13,0.16,"spider",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1054",1059,"largemouth",2017-06-13,0.16,"chiro_l",59,"above","foregut","dissection",36,16,NA,0,1.04,0
"1055",1059,"largemouth",2017-06-13,0.16,"unk_ins",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1056",1059,"largemouth",2017-06-13,0.16,"seed",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1057",1059,"largemouth",2017-06-13,0.16,"fish_yoy",59,"above","foregut","dissection",36,16,NA,0,900,0
"1058",1059,"largemouth",2017-06-13,0.16,"springtail",59,"above","foregut","dissection",36,16,NA,0,0.42,0
"1059",1059,"largemouth",2017-06-13,0.16,"coleo_ad",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1060",1059,"largemouth",2017-06-13,0.16,"mayfly",59,"above","foregut","dissection",36,16,NA,0,0.71,0
"1061",1059,"largemouth",2017-06-13,0.16,"chiro_p",59,"above","foregut","dissection",36,16,NA,0,0.85,0
"1062",1059,"largemouth",2017-06-13,0.16,"zoop",59,"above","foregut","dissection",36,16,NA,0,0.001,0
"1063",1060,"river_shiner",2017-06-13,4.98,"ostracod",60,"above","whole_gut","dissection",49,8,NA,0,0.355,0
"1064",1060,"river_shiner",2017-06-13,4.98,"sciaridae",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1065",1060,"river_shiner",2017-06-13,4.98,"chiro_a",60,"above","whole_gut","dissection",49,8,NA,0,0.99,0
"1066",1060,"river_shiner",2017-06-13,4.98,"coleo_l",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1067",1060,"river_shiner",2017-06-13,4.98,"springtail",60,"above","whole_gut","dissection",49,8,NA,0,0.42,0
"1068",1060,"river_shiner",2017-06-13,4.98,"terr_hemip",60,"above","whole_gut","dissection",49,8,NA,1,0.71,0.71
"1069",1060,"river_shiner",2017-06-13,4.98,"spider",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1070",1060,"river_shiner",2017-06-13,4.98,"coleo_ad",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1071",1060,"river_shiner",2017-06-13,4.98,"terr_hymen",60,"above","whole_gut","dissection",49,8,NA,1,0.71,0.71
"1072",1060,"river_shiner",2017-06-13,4.98,"corixid",60,"above","whole_gut","dissection",49,8,NA,1,0.01,0.01
"1073",1060,"river_shiner",2017-06-13,4.98,"fish_yoy",60,"above","whole_gut","dissection",49,8,NA,0,900,0
"1074",1060,"river_shiner",2017-06-13,4.98,"chiro_l",60,"above","whole_gut","dissection",49,8,NA,0,1.04,0
"1075",1060,"river_shiner",2017-06-13,4.98,"copepod",60,"above","whole_gut","dissection",49,8,NA,0,0.42,0
"1076",1060,"river_shiner",2017-06-13,4.98,"zoop",60,"above","whole_gut","dissection",49,8,NA,0,0.001,0
"1077",1060,"river_shiner",2017-06-13,4.98,"seed",60,"above","whole_gut","dissection",49,8,NA,5,0.71,3.55
"1078",1060,"river_shiner",2017-06-13,4.98,"unk_ins",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1079",1060,"river_shiner",2017-06-13,4.98,"mayfly",60,"above","whole_gut","dissection",49,8,NA,0,0.71,0
"1080",1060,"river_shiner",2017-06-13,4.98,"chiro_p",60,"above","whole_gut","dissection",49,8,NA,0,0.85,0
"1081",1061,"river_shiner",2017-06-13,2.46,"copepod",61,"above","whole_gut","dissection",41,5,NA,0,0.42,0
"1082",1061,"river_shiner",2017-06-13,2.46,"coleo_l",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1083",1061,"river_shiner",2017-06-13,2.46,"corixid",61,"above","whole_gut","dissection",41,5,NA,0,0.01,0
"1084",1061,"river_shiner",2017-06-13,2.46,"terr_hymen",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1085",1061,"river_shiner",2017-06-13,2.46,"unk_ins",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1086",1061,"river_shiner",2017-06-13,2.46,"ostracod",61,"above","whole_gut","dissection",41,5,NA,0,0.355,0
"1087",1061,"river_shiner",2017-06-13,2.46,"sciaridae",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1088",1061,"river_shiner",2017-06-13,2.46,"spider",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1089",1061,"river_shiner",2017-06-13,2.46,"seed",61,"above","whole_gut","dissection",41,5,NA,2,0.71,1.42
"1090",1061,"river_shiner",2017-06-13,2.46,"springtail",61,"above","whole_gut","dissection",41,5,NA,0,0.42,0
"1091",1061,"river_shiner",2017-06-13,2.46,"fish_yoy",61,"above","whole_gut","dissection",41,5,NA,0,900,0
"1092",1061,"river_shiner",2017-06-13,2.46,"chiro_a",61,"above","whole_gut","dissection",41,5,NA,0,0.99,0
"1093",1061,"river_shiner",2017-06-13,2.46,"chiro_l",61,"above","whole_gut","dissection",41,5,NA,1,1.04,1.04
"1094",1061,"river_shiner",2017-06-13,2.46,"terr_hemip",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1095",1061,"river_shiner",2017-06-13,2.46,"coleo_ad",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1096",1061,"river_shiner",2017-06-13,2.46,"chiro_p",61,"above","whole_gut","dissection",41,5,NA,0,0.85,0
"1097",1061,"river_shiner",2017-06-13,2.46,"zoop",61,"above","whole_gut","dissection",41,5,NA,0,0.001,0
"1098",1061,"river_shiner",2017-06-13,2.46,"mayfly",61,"above","whole_gut","dissection",41,5,NA,0,0.71,0
"1099",1062,"river_shiner",2017-06-13,1.56,"sciaridae",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1100",1062,"river_shiner",2017-06-13,1.56,"chiro_a",62,"above","foregut","dissection",46,18,NA,0,0.99,0
"1101",1062,"river_shiner",2017-06-13,1.56,"mayfly",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1102",1062,"river_shiner",2017-06-13,1.56,"terr_hymen",62,"above","foregut","dissection",46,18,NA,1,0.71,0.71
"1103",1062,"river_shiner",2017-06-13,1.56,"unk_ins",62,"above","foregut","dissection",46,18,NA,1,0.71,0.71
"1104",1062,"river_shiner",2017-06-13,1.56,"springtail",62,"above","foregut","dissection",46,18,NA,0,0.42,0
"1105",1062,"river_shiner",2017-06-13,1.56,"corixid",62,"above","foregut","dissection",46,18,NA,14,0.01,0.14
"1106",1062,"river_shiner",2017-06-13,1.56,"coleo_ad",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1107",1062,"river_shiner",2017-06-13,1.56,"copepod",62,"above","foregut","dissection",46,18,NA,0,0.42,0
"1108",1062,"river_shiner",2017-06-13,1.56,"chiro_l",62,"above","foregut","dissection",46,18,NA,0,1.04,0
"1109",1062,"river_shiner",2017-06-13,1.56,"ostracod",62,"above","foregut","dissection",46,18,NA,0,0.355,0
"1110",1062,"river_shiner",2017-06-13,1.56,"coleo_l",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1111",1062,"river_shiner",2017-06-13,1.56,"chiro_p",62,"above","foregut","dissection",46,18,NA,0,0.85,0
"1112",1062,"river_shiner",2017-06-13,1.56,"zoop",62,"above","foregut","dissection",46,18,NA,0,0.001,0
"1113",1062,"river_shiner",2017-06-13,1.56,"seed",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1114",1062,"river_shiner",2017-06-13,1.56,"spider",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1115",1062,"river_shiner",2017-06-13,1.56,"fish_yoy",62,"above","foregut","dissection",46,18,NA,0,900,0
"1116",1062,"river_shiner",2017-06-13,1.56,"terr_hemip",62,"above","foregut","dissection",46,18,NA,0,0.71,0
"1117",1063,"largemouth",2017-06-13,0.04,"terr_hymen",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1118",1063,"largemouth",2017-06-13,0.04,"coleo_ad",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1119",1063,"largemouth",2017-06-13,0.04,"unk_ins",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1120",1063,"largemouth",2017-06-13,0.04,"seed",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1121",1063,"largemouth",2017-06-13,0.04,"chiro_a",63,"above","foregut","dissection",35,4,NA,0,0.99,0
"1122",1063,"largemouth",2017-06-13,0.04,"copepod",63,"above","foregut","dissection",35,4,NA,0,0.42,0
"1123",1063,"largemouth",2017-06-13,0.04,"corixid",63,"above","foregut","dissection",35,4,NA,4,0.01,0.04
"1124",1063,"largemouth",2017-06-13,0.04,"springtail",63,"above","foregut","dissection",35,4,NA,0,0.42,0
"1125",1063,"largemouth",2017-06-13,0.04,"mayfly",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1126",1063,"largemouth",2017-06-13,0.04,"chiro_l",63,"above","foregut","dissection",35,4,NA,0,1.04,0
"1127",1063,"largemouth",2017-06-13,0.04,"terr_hemip",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1128",1063,"largemouth",2017-06-13,0.04,"coleo_l",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1129",1063,"largemouth",2017-06-13,0.04,"ostracod",63,"above","foregut","dissection",35,4,NA,0,0.355,0
"1130",1063,"largemouth",2017-06-13,0.04,"sciaridae",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1131",1063,"largemouth",2017-06-13,0.04,"fish_yoy",63,"above","foregut","dissection",35,4,NA,0,900,0
"1132",1063,"largemouth",2017-06-13,0.04,"chiro_p",63,"above","foregut","dissection",35,4,NA,0,0.85,0
"1133",1063,"largemouth",2017-06-13,0.04,"zoop",63,"above","foregut","dissection",35,4,NA,0,0.001,0
"1134",1063,"largemouth",2017-06-13,0.04,"spider",63,"above","foregut","dissection",35,4,NA,0,0.71,0
"1135",1064,"river_shiner",2017-06-13,3.01,"chiro_p",64,"above","foregut","dissection",49,11,NA,1,0.85,0.85
"1136",1064,"river_shiner",2017-06-13,3.01,"sciaridae",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1137",1064,"river_shiner",2017-06-13,3.01,"seed",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1138",1064,"river_shiner",2017-06-13,3.01,"springtail",64,"above","foregut","dissection",49,11,NA,0,0.42,0
"1139",1064,"river_shiner",2017-06-13,3.01,"chiro_a",64,"above","foregut","dissection",49,11,NA,0,0.99,0
"1140",1064,"river_shiner",2017-06-13,3.01,"unk_ins",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1141",1064,"river_shiner",2017-06-13,3.01,"corixid",64,"above","foregut","dissection",49,11,NA,8,0.01,0.08
"1142",1064,"river_shiner",2017-06-13,3.01,"coleo_ad",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1143",1064,"river_shiner",2017-06-13,3.01,"mayfly",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1144",1064,"river_shiner",2017-06-13,3.01,"copepod",64,"above","foregut","dissection",49,11,NA,0,0.42,0
"1145",1064,"river_shiner",2017-06-13,3.01,"chiro_l",64,"above","foregut","dissection",49,11,NA,2,1.04,2.08
"1146",1064,"river_shiner",2017-06-13,3.01,"fish_yoy",64,"above","foregut","dissection",49,11,NA,0,900,0
"1147",1064,"river_shiner",2017-06-13,3.01,"coleo_l",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1148",1064,"river_shiner",2017-06-13,3.01,"ostracod",64,"above","foregut","dissection",49,11,NA,0,0.355,0
"1149",1064,"river_shiner",2017-06-13,3.01,"terr_hemip",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1150",1064,"river_shiner",2017-06-13,3.01,"terr_hymen",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1151",1064,"river_shiner",2017-06-13,3.01,"zoop",64,"above","foregut","dissection",49,11,NA,0,0.001,0
"1152",1064,"river_shiner",2017-06-13,3.01,"spider",64,"above","foregut","dissection",49,11,NA,0,0.71,0
"1153",1065,"river_shiner",2017-06-13,14.931,"mayfly",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1154",1065,"river_shiner",2017-06-13,14.931,"copepod",65,"above","foregut","dissection",46,20,NA,0,0.42,0
"1155",1065,"river_shiner",2017-06-13,14.931,"sciaridae",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1156",1065,"river_shiner",2017-06-13,14.931,"chiro_p",65,"above","foregut","dissection",46,20,NA,2,0.85,1.7
"1157",1065,"river_shiner",2017-06-13,14.931,"chiro_a",65,"above","foregut","dissection",46,20,NA,0,0.99,0
"1158",1065,"river_shiner",2017-06-13,14.931,"ostracod",65,"above","foregut","dissection",46,20,NA,0,0.355,0
"1159",1065,"river_shiner",2017-06-13,14.931,"zoop",65,"above","foregut","dissection",46,20,NA,1,0.001,0.001
"1160",1065,"river_shiner",2017-06-13,14.931,"fish_yoy",65,"above","foregut","dissection",46,20,NA,0,900,0
"1161",1065,"river_shiner",2017-06-13,14.931,"coleo_ad",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1162",1065,"river_shiner",2017-06-13,14.931,"springtail",65,"above","foregut","dissection",46,20,NA,0,0.42,0
"1163",1065,"river_shiner",2017-06-13,14.931,"terr_hymen",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1164",1065,"river_shiner",2017-06-13,14.931,"seed",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1165",1065,"river_shiner",2017-06-13,14.931,"corixid",65,"above","foregut","dissection",46,20,NA,4,0.01,0.04
"1166",1065,"river_shiner",2017-06-13,14.931,"coleo_l",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1167",1065,"river_shiner",2017-06-13,14.931,"chiro_l",65,"above","foregut","dissection",46,20,NA,12,1.04,12.48
"1168",1065,"river_shiner",2017-06-13,14.931,"spider",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1169",1065,"river_shiner",2017-06-13,14.931,"terr_hemip",65,"above","foregut","dissection",46,20,NA,1,0.71,0.71
"1170",1065,"river_shiner",2017-06-13,14.931,"unk_ins",65,"above","foregut","dissection",46,20,NA,0,0.71,0
"1171",1066,"river_shiner",2017-06-13,1.11,"chiro_p",66,"above","foregut","dissection",48,8,NA,0,0.85,0
"1172",1066,"river_shiner",2017-06-13,1.11,"coleo_l",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1173",1066,"river_shiner",2017-06-13,1.11,"springtail",66,"above","foregut","dissection",48,8,NA,0,0.42,0
"1174",1066,"river_shiner",2017-06-13,1.11,"seed",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1175",1066,"river_shiner",2017-06-13,1.11,"ostracod",66,"above","foregut","dissection",48,8,NA,0,0.355,0
"1176",1066,"river_shiner",2017-06-13,1.11,"coleo_ad",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1177",1066,"river_shiner",2017-06-13,1.11,"fish_yoy",66,"above","foregut","dissection",48,8,NA,0,900,0
"1178",1066,"river_shiner",2017-06-13,1.11,"spider",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1179",1066,"river_shiner",2017-06-13,1.11,"sciaridae",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1180",1066,"river_shiner",2017-06-13,1.11,"chiro_l",66,"above","foregut","dissection",48,8,NA,1,1.04,1.04
"1181",1066,"river_shiner",2017-06-13,1.11,"chiro_a",66,"above","foregut","dissection",48,8,NA,0,0.99,0
"1182",1066,"river_shiner",2017-06-13,1.11,"terr_hymen",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1183",1066,"river_shiner",2017-06-13,1.11,"corixid",66,"above","foregut","dissection",48,8,NA,7,0.01,0.07
"1184",1066,"river_shiner",2017-06-13,1.11,"zoop",66,"above","foregut","dissection",48,8,NA,0,0.001,0
"1185",1066,"river_shiner",2017-06-13,1.11,"copepod",66,"above","foregut","dissection",48,8,NA,0,0.42,0
"1186",1066,"river_shiner",2017-06-13,1.11,"unk_ins",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1187",1066,"river_shiner",2017-06-13,1.11,"mayfly",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1188",1066,"river_shiner",2017-06-13,1.11,"terr_hemip",66,"above","foregut","dissection",48,8,NA,0,0.71,0
"1189",1067,"largemouth",2017-06-13,5.66,"coleo_ad",67,"above","foregut","dissection",35,14,NA,0,0.71,0
"1190",1067,"largemouth",2017-06-13,5.66,"seed",67,"above","foregut","dissection",35,14,NA,0,0.71,0
"1191",1067,"largemouth",2017-06-13,5.66,"zoop",67,"above","foregut","dissection",35,14,NA,0,0.001,0
"1192",1067,"largemouth",2017-06-13,5.66,"fish_yoy",67,"above","foregut","dissection",35,14,NA,0,900,0
"1193",1067,"largemouth",2017-06-13,5.66,"sciaridae",67,"above","foregut","dissection",35,14,NA,0,0.71,0
"1194",1067,"largemouth",2017-06-13,5.66,"chiro_a",67,"above","foregut","dissection",35,14,NA,0,0.99,0
"1195",1067,"largemouth",2017-06-13,5.66,"copepod",67,"above","foregut","dissection",35,14,NA,0,0.42,0
"1196",1067,"largemouth",2017-06-13,5.66,"springtail",67,"above","foregut","dissection",35,14,NA,0,0.42,0
"1197",1067,"largemouth",2017-06-13,5.66,"corixid",67,"above","foregut","dissection",35,14,NA,8,0.01,0.08
"1198",1067,"largemouth",2017-06-13,5.66,"mayfly",67,"above","foregut","dissection",35,14,NA,2,0.71,1.42
"1199",1067,"largemouth",2017-06-13,5.66,"chiro_p",67,"above","foregut","dissection",35,14,NA,0,0.85,0
"1200",1067,"largemouth",2017-06-13,5.66,"spider",67,"above","foregut","dissection",35,14,NA,0,0.71,0
"1201",1067,"largemouth",2017-06-13,5.66,"chiro_l",67,"above","foregut","dissection",35,14,NA,4,1.04,4.16
"1202",1067,"largemouth",2017-06-13,5.66,"terr_hymen",67,"above","foregut","dissection",35,14,NA,0,0.71,0
